filename,Score,ThemeLogic,Creativity,LayoutComposition,SpacePerspective,SenseOrder,LightShadow,Color,DetailsTexture,Overall,Mood,,,,
6dbeb3f471c8492e85e365036d18cdd4.png,6.167,6.5,6.67,6.17,,6.5,,6.5,6,6.17,6.17,,,,
6b9ad1fe6f2f4f6e89ae73131f7ff674.png,2,3.83,2.5,2.5,,2.5,,2.5,2.5,2.83,2.5,,,,
69a8bb4bd68c45269bcc321e6bf43bf9.png,6.583,7.17,6.5,6.67,,6.5,,7.33,6.33,6.83,6.83,,,,
654a0e9a62264d6fae9bd7d80090d305.png,6.25,7,7,6.5,,6.17,,7.17,6.67,6.67,6.5,,,,
652362d09deb41de8ddf645061221143.png,6.75,7,6.67,6.5,,6.33,,6.83,6.5,6.67,6.83,,,,
64d3771b1ade46bc9a8436804b4fdf04.png,6.833,7,7.33,6.67,,6.67,,6.83,6.5,6.83,6.67,,,,
63832fd34e18408da2f9fb9fb028d0ba.png,6.667,6.83,7.17,6.17,,6.67,,6.5,7,6.83,6.33,,,,
60118732d8ee4f0da168e67ed5f15d87.png,6.083,6.83,6.17,6.33,,6.17,,6,6.33,6,6,,,,
5ae516cc60a34a96afd4779c96ed5f99.png,3.25,4.17,3.17,3.5,,3.33,,3.33,3.17,3.67,3.5,,,,
5a33189bdb4e4b3693778d48f23baf43.png,6.917,7.17,7.83,7,,7.17,,7.5,6.83,6.83,6.67,,,,
59fdc4d1dd5f46c38c26cb1933c39a5e.png,6.833,7.33,6.83,6.83,,7,,6.83,6.83,7.17,7.33,,,,
563df21403cb4bf7b145ee2f501a58cd.png,6.583,6.67,7,6.67,,6.33,,6.5,6.17,6.5,6.17,,,,
55b17d166fea4f96abcefa0d015f043e.png,2.833,4.33,3.17,3,,3.17,,2.33,2.5,2.83,3.33,,,,
52e4366278ad44eaaa7fb959026dbd55.png,7.333,7.33,7.17,7.17,,7.17,,7,6.67,7,7.33,,,,
523f7ebd4d3f45649ad8404f85883d2f.png,7.25,7.67,7.5,7.5,,7.5,,7.17,7.33,7.33,7.5,,,,
50dbb79eaa0843dcba0e8b8ba3458dde.png,8.083,7.83,8.17,7.83,,7.67,,8,7.83,7.67,7.83,,,,
4fc2f4a6c6cd48c3a638b83bce1e6fe4.png,2.75,3.5,2.83,2.67,,2.83,,2.83,2.67,3.33,2.5,,,,
4fc2d633a0b7437fa04235509c6da4ac.png,2.833,4.17,3.17,3,,3,,2.5,3,3.17,2.83,,,,
4f103249c87a4094a0d537bdc3c08fab.png,7.25,7.5,7.33,7,,7.33,,7.33,7.17,7.33,7.33,,,,
4d2149b253de4c5d99ce33da59dbdd83.png,7.833,7.83,7.33,7.33,,7.5,,7.5,7.67,7.67,7.33,,,,
4c8439025d2140a9a43ba4604637fe06.png,7.417,7.83,7,7.17,,7,,6.67,7.17,6.83,7.5,,,,
48b906e3d3064894a148eb08360af0fc.jpg,2.667,4.17,3.33,2.5,,2.67,,2.17,2.33,2.67,3,,,,
46fa4b49af34408f930de20957515e6c.png,7,7.5,6.67,7.5,,6.83,,6.5,6.83,6.67,7.33,,,,
42cb9012b18f40fdb736bfa31778546b.png,6.333,6.5,6.83,6.5,,6.33,,6.17,6.33,6.33,6.5,,,,
41e19760cc324d4a9391ae7fc9bc00cd.png,7.083,7.67,7,7.33,,7.17,,6.67,6.67,7.17,7,,,,
41afa946ce53425c9d730a918ec684a4.png,1.833,3.33,2.5,2.33,,2.33,,2.33,2,2.5,2,,,,
3e499f2a367f4b40943a6e6c23b26be2.png,7,6.67,6.33,6.83,,7,,6,7,7.33,7,,,,
3a49b34b17b144788001cd9508e70608.png,6.5,6.67,6.33,6.67,,6,,6.17,6.33,6.5,6.33,,,,
390be721bcfe45a0b90f7979163de189.png,6.333,6,6,6.17,,5.83,,5.67,5.67,6.5,6,,,,
383830baefa442d7aa8fa7aae1849c5e.png,5.417,5.83,5.67,5.67,,5.5,,5.33,5.33,5.67,5.83,,,,
36d05b1f70dd48beb606a383b4903c00.png,7.5,7.5,7,7.17,,7.5,,7.67,7.17,7.33,7.5,,,,
36b8ce8a7c7a46bda8b13689342c9caa.png,7.5,7.5,7,7.17,,7.5,,7.33,7.17,7.83,7.67,,,,
3663e9c0e0014b9e9d62b93d28206e8a.png,2.917,4.67,3.67,3.17,,3.17,,3.17,2.33,3.17,3.33,,,,
34674daf1c1e4c8a98e94846ae2c5f65.png,7,7,6.83,6.67,,7.17,,6.67,6.67,7.17,6.83,,,,
3367d592533c4c3984f3546cf1b4bbd3.png,7.167,7.17,6.67,6.33,,6.67,,6.33,7,6.67,6.83,,,,
2e8be569dc26445892fd473a424c6f8a.png,6.583,7.33,6.83,6.67,,6.5,,5.83,6.5,7.17,6.5,,,,
2e39d6f6f9034c4697d635a3d792760f.png,6.5,7.67,7,6.5,,7,,7.17,7,6.83,6.5,,,,
2da620e2126a452e9639145d23745a8c.png,3.417,4.67,3.33,4,,3.83,,4,2.83,4,4,,,,
2c37cedab1cc4277834738a434745930.png,5.667,6.33,5.5,6,,6,,5.67,5.5,5.83,5.83,,,,
2a9f377a35f34ebcb65ec49818e545da.png,6.333,6.5,6.67,6.17,,6.17,,6.17,6.33,6.67,6.17,,,,
2a2197c205cd48d8b5f3fb7f016f6b59.png,6.75,7.33,7.17,7.33,,6.67,,6.67,7,6.83,6.83,,,,
2840e77b7ad24430be178498c62798fc.png,5.75,6.33,6,6,,5.67,,5.5,5.83,6,5.67,,,,
2625ad08269348fa917d2cce4ac60238.png,5.75,6.67,6.33,6.17,,5.83,,5.67,5.17,5.67,5.67,,,,
21ab8b1e035c4b4aa1f155b311a913d8.png,6.833,7,6.5,6.67,,6.5,,6.17,6.33,6.5,6,,,,
208f299c49b849c7917ee4dbf9475b88.png,3.5,4.67,3.5,2.67,,3,,3.33,2.5,3.5,2.83,,,,
2075e08081e34dc1a9b2eeef83196a0f.png,6.583,7,6.17,6.17,,6.67,,6.83,6.33,6.5,6.17,,,,
1dbafc4ae5c740f69487f0de84678924.png,7.333,7.33,7.33,7.83,,7,,7.5,7.5,7.33,7.17,,,,
1b5918af602b434b982be8b1102e3136.png,2.75,3.67,3.33,3.17,,3,,3,2.83,3.33,3,,,,
1b3a6f8694d845059cfbfce118242488.png,7.25,7.17,7.17,7.5,,7.17,,7.33,7.67,7.33,7.33,,,,
15c0d43768314b2ea27991b247b5a2ac.png,5.583,6,5.83,6,,5.83,,6.33,5.33,5.83,6.33,,,,
13e1984ba1654ef580a670fe6f9fa587.png,3.5,4.83,4.17,3.67,,3.5,,3.83,3.5,3.67,3.67,,,,
11941c8b6be841e49a76aaec88d7885e.png,6.5,6.5,6.5,6.67,,6.83,,6.5,6.33,6.67,6.67,,,,
100cd06276834883af599a40d80f9a9d.png,7.833,7.67,7.33,7.17,,7.5,,7,7.5,7.5,7.67,,,,
0ecdd6426641459f9da3675cdbd138ba.png,7.5,7.33,7.33,7,,7.5,,7.17,7.5,7.17,7,,,,
09f42ad7e96c44d2b114ce38f9248c43.png,6.917,7.33,6.67,6.67,,6.5,,6.17,6.67,7,7,,,,
092273526aa44eb7a32e0b3357e2baac.png,7.083,7.33,6.67,6.17,,6.5,,6.33,6.83,6.83,6.67,,,,
091b6fd8271f4fa4bd96e7cf7587ac36.png,6.75,6.83,6.67,7.17,,6.17,,5.67,6.33,6.17,6.5,,,,
07eb9c38b7be4b929a872881e8fc6eb4.png,3.5,4.33,4,2.83,,3.33,,3.17,3.33,3.67,3.33,,,,
07048e82bff348a9a255fa11747b81d2.png,7.333,7.33,7.33,7,,7.67,,7,7.33,6.83,7,,,,
0191060053f4443297f3abb84820882e.png,6,6.33,5.5,5.5,,6.5,,5.83,5.67,6.17,5.83,,,,
00a34a5ff5c74ac2953483d271894419.png,1.667,2.83,2,2.17,,2.17,,1.83,2,2.33,2.17,,,,
fec7ef1ff8624867ad657ec88f4fb837.png,7.5,7.29,,7.14,7,6.57,6.57,6.57,6.86,7.14,7.29,,,,
fe710247ae984414935efe4bc546f7ab.png,6.25,5.67,,6.5,6.17,5.5,5.67,6.5,5.67,5.83,5.33,,,,
fcd06f4f37474703af9e268d0e1663f2.png,7.167,7.17,,6.83,7,7,6.33,7.17,7.17,6.83,6.83,,,,
fc7176b2fb5f412287e5e5d26f4ca715.jpg,7.25,7.5,,7.17,7.33,7.67,6.67,7.17,7.67,7.83,7.33,,,,
fc26f78294594e5994c6f3f4056e20df.png,8.833,8.5,,8.33,8.33,8.17,8.17,7.67,8.5,8.17,8,,,,
fb8989c3502e4277aa1aa6e7591e066e.png,7.667,8.5,,7.67,7.5,7.5,7.17,7.17,7.5,7.67,7.33,,,,
f9d214dbf74942fb90404dab4f6e189e.png,8.083,7.17,,7.83,8.17,7.5,6.83,6.33,8.5,8.17,6.83,,,,
f9a4b26f2d1746e79e7b7cee727f0e79.png,3.5,3.67,,4.17,3,4.5,3.33,3.83,3.67,4,4,,,,
f3d664caadc841cebebe6b6252ad63e4.png,6.417,6.17,,6.83,6.67,5.83,5.33,6,5.83,6.17,6,,,,
f2e9b6dc0d704317a07e2f1a3a7ee105.png,3.833,4.33,,4.5,3.33,4,4,4.5,3.33,3.83,4,,,,
f2925add4e354d7684e80a11f7b065cc.png,6.5,6.67,,6.83,6,5.67,5.5,5.33,5.33,6,6.83,,,,
efc0af87938a42bba3ff2c48d1a3f4e7.png,6.417,5.67,,5.67,5.83,5.5,5.17,6.67,6.67,6,5.83,,,,
ee8e7a4522ef4a59aee44d4067ebd3d4.png,6.417,5.83,,6.83,6.17,6.67,5.83,6.17,6.17,7,6.67,,,,
ed0a2fa125de4e0ab4589023e6853c13.png,3.917,4.33,,3.83,3.33,3.17,4,4,4,4,4.33,,,,
e904ff88237244939cc6704218b9362a.png,6.75,6.5,,7.17,6.5,6,5.67,7,6.17,6.17,6,,,,
e79fb68037034071a3ec56d3f5db2e1f.png,7.417,6.5,,6.5,6.83,7,6.5,6.83,7.33,6.83,7.17,,,,
e778e1747e494d8ca1ff4b7153e71c14.png,8.083,7.17,,7.5,7.5,7.33,6.83,7.83,6.83,7.33,7,,,,
e6d89e7f0ad541968aeecfd7dd119a8f.png,6.583,6.83,,6.5,6.5,5.67,5.33,5.5,6.33,6.83,7.83,,,,
e3a7b2328feb4e70b807fd15d1498eef.png,3.583,4.33,,3.83,3.17,4,3.33,3.5,2.83,3.67,3.83,,,,
e26dbd9d22c14049acf65c29219c170f.png,6.75,6,,5.83,6.83,6.17,7.17,6.33,7.33,6.83,6.83,,,,
e0949e79b7934729858bfac928045751.jpg,7.083,6.5,,6.67,6.17,7.67,5.83,6.5,7,7,6.83,,,,
de68dc7f0476405d9a903c0c3092c08e.jpg,4.5,4.67,,4.5,4,4.5,4,4,4.33,4.83,4.83,,,,
da07dba92fc14837abd3193ab1151a4d.png,7.417,6.67,,6.5,7.17,7.33,6.33,6,6.67,7,6.33,,,,
d588588b1358406da5295df4174ae029.png,3.75,4.33,,4.17,3.67,3.67,3.33,3.5,3,4,3.5,,,,
d373332de9d344bb8fc46ca4cea88bf3.png,7.083,6.5,,6.33,6.83,6.5,6.5,6.67,6.83,7,6.5,,,,
d35da78784cb413f8d79afcc31fa224d.png,6.833,7.17,,7.17,6.83,6.83,7.17,7.17,6.83,6.67,7,,,,
d0875749adf84098ad45f93772ebd16c.png,7.25,7.5,,7.33,6.67,6.83,7.17,6.83,6.67,6.5,6.33,,,,
cff716f313a94189a194cc7306de68fa.png,3.667,3.83,,4,3.5,3.67,3,3.67,3,3.83,3.17,,,,
cea9f046679d494cb4ed0a0ff6bd7b01.png,6.5,6,,6.33,5.83,6.5,6.17,6.5,6.5,6.17,6.33,,,,
cd803374a2ca4b1989d763db5c9f3bf7.png,5.833,6.17,,6.17,6.33,6.33,6.17,6.33,6.17,5.67,6.17,,,,
c60c52cda64947ffb5390533fbf5e840.png,6.5,6,,6,6.33,5.67,6,6.17,6,6.17,6.33,,,,
c5173c1487fb42139e765c54f5313b55.png,5.75,5.67,,6.5,5.33,4.83,5.17,5.17,5.5,5.67,6,,,,
c4f458f4b51e4cd9a69a2998504acc1c.png,6.75,5.83,,6.5,6.5,6,6,6,5.83,6.17,5.67,,,,
c40c2bfc62844484966ccb608c9a022e.png,7.167,7,,6.5,6.5,7,6.33,6.67,7.33,7.33,6.5,,,,
c39b50edb7ac41c09d40345c0313111e.png,3.333,4,,3.5,3.17,3.33,2.5,2.67,2.5,3.17,3,,,,
c347ba6bbdce4056b5bfb8233ed0d56f.jpg,2.917,3.17,,2.83,3.17,2.83,2.5,2.83,2.67,3.17,3.5,,,,
be2c8b91785544fa92b24665d8498105.png,6.833,6,,6.17,6.5,6.5,6,7,6.33,6.17,5.83,,,,
bd65ab25da6e44fbab9b16720d7aee24.png,7.583,7,,7.67,7.33,6.83,7.17,7.33,7,7,7.33,,,,
b6f2be08bed34b7da63b8d4826aeda99.png,7,7.17,,7,7,6.5,6.83,6.67,7,6.83,6.83,,,,
b3dbfa79bb4e4dbfab16aee4a3132325.png,6.583,6.17,,6.5,6.17,6.17,6.33,7,6.67,7,6.17,,,,
b0f018deb5824f4f9359ab2fc5f591bf.png,6.833,6.67,,6.5,7,6.83,6.67,6.67,6.67,6.33,5.83,,,,
ad67d741ae0549a8b6e9d7989fc8e527.png,7.917,7.67,,7.5,7.17,7.17,7.17,7.33,8,7.67,7.5,,,,
ac23d01ea7084581b594d0f46323b7a5.png,6.917,7.17,,7.33,6.5,7,6,6.33,6.67,6.83,7.17,,,,
ab9d803b930245f6a75e3b1385dad8f6.png,7.167,6.67,,6.67,6.5,6.33,6.17,6.5,7.33,7,6.83,,,,
ab1dfd5075004cea909149a0b8507e59.png,2.75,3,,3.17,2.83,3.17,3.17,2.83,3,2.67,2.67,,,,
a888c224be97421ba68ade014bdb28c6.png,4.167,4.5,,4.33,3.83,4.17,3.83,4.33,3.5,4.67,3.83,,,,
a4d034ba3b6243bf849a185d853411e2.jpg,7.214,7.29,,7,6.43,6.71,7.29,6.57,7.29,6.86,7.14,,,,
a4bd2a9ba6a048ec8d7feff180a73055.png,7.571,7.57,,7,7.14,7.29,6.71,7.14,7.14,7.14,7.29,,,,
a4168e8ad1fa4d8c9a53895e9633ef18.png,7.143,6.71,,6.71,6.71,6.86,6.43,6.29,6.86,6.43,6.43,,,,
a310981217a543cb86e83c7052690c3c.png,7.417,6.83,,7,7.33,6.67,6.83,7.17,7,7.17,7.17,,,,
a305012c9a1a43ca80b247adc2b1eb03.png,7,6.33,,6.5,6.83,6.5,7,6,6.5,6.5,5.83,,,,
a2911c7004454dbbbd3e838062eedfa3.png,7.583,7.5,,7.33,7.17,7.33,7.33,7.67,7.83,8,7.33,,,,
a25f087bde094c019995732164c12c7b.png,7.333,7,,7,6.83,6.17,6.67,6.5,6.67,7.17,7,,,,
a23f117f3394437c87d5bc30133a4748.png,7.083,6.67,,6.67,6.67,6.33,6.83,7,6.5,6.83,6.67,,,,
9db91de0a12c4726b2e818fd400b1ef1.png,6.167,6,,6.5,5.67,5.83,5.83,5.5,5.33,6,6,,,,
9b49272d2cfe4c4faf962c1613d5aa89.png,2.5,2.67,,2.17,2.33,2.83,2.33,2.33,2.17,2.83,2.67,,,,
9b00b14ea60a42d790bfe1a6b5eb64f2.jpg,3,3.5,,2.83,2.5,3,2.83,3,2.5,3,2.33,,,,
9aca193fb94c458ebfb41fe34fa8f1d1.png,7.333,6.83,,6.17,6.83,7,6.67,7.17,7.17,6.67,6,,,,
99e20340159843f581e101ec1c9426fa.png,7.938,7.75,,7.25,7.12,7.75,8,7.38,7.88,7.38,7.5,,,,
995aa0551e154a32bd67bfd2a1dc8a01.png,6.417,6,,6.5,6.17,6.17,6.33,6.17,6,6.5,6.17,,,,
991abdf9756047ba90d1279c588c8e8c.png,3.167,3.83,,3.67,2.5,3.5,3.5,3.17,3.17,3.67,3.17,,,,
953928de1f4941159858a92f2b965be2.png,6.833,7,,6.5,6.17,6.33,6.67,6.83,6.33,6.5,6.5,,,,
917ae0093aaf40688b31bc310e24459e.png,7.167,6.67,,6.5,7,7,6.67,7,6.67,7.33,6.67,,,,
8fdb54ab0ddd42b891cb25ab21dc1ef6.png,7.167,6.67,,6.5,7.17,6.83,6.83,7,7.33,6.67,6.83,,,,
8e9a79438ed54da994c3dd9860b66879.png,7.583,7,,6.83,7.17,7.17,6.83,6.83,7.5,7.17,7.17,,,,
8e682a7767574723b73344588d526875.png,7.667,7.33,,6.83,6.5,6.83,7,6.67,7.17,7,6.83,,,,
8c5a9f6737454813a56410f3ce025492.png,3.167,4.17,,4,3.17,3.5,3.5,3.17,3,3.5,3.33,,,,
8be8bee6ef4849278ccef3dbc43fb384.jpg,7.583,7.67,,7.17,7.17,7.67,7.17,7.17,7.33,7.17,7,,,,
89f2805454bb4a62b4ce6fbdebbe116e.png,5.917,5.5,,5.67,5.5,5.5,6,5.83,5.67,5.83,5.33,,,,
88bce536bf5549228a2a9d42e1bba1b0.png,6.667,6.33,,6.17,6.67,6.33,6.17,6.83,6.83,6.67,6.83,,,,
86e87950413242fbbb24268b8c644819.png,6.667,6.33,,6.83,6.17,6.17,6.17,6.83,6,6.17,6.5,,,,
86e399f3c6b74e5bb5b3a7027f270b3d.png,7.083,6.67,,6.67,6.83,7.17,6.5,6.5,6.83,6.83,6.5,,,,
866d264338124d2193e6d2f1af26f459.png,3,3.17,,2.67,2.83,3,3,2.33,2.5,3,2.83,,,,
84b21ba25b694b3b927a6e270d750df4.jpg,4.167,4.33,,3.83,3.83,4.17,3.67,3.67,3.83,4.33,3.83,,,,
83dc58cfb23f4f27af7dc53c31bac5ce.png,7.083,6.83,,6.17,6.67,6.83,7.17,7.17,7.5,7.17,6.33,,,,
8124719f84b14a999cb3e5c5a360eece.png,3.75,4.5,,3.83,3.5,4.33,3.5,3.67,3,4,3.5,,,,
800fcacb47324aa7942079bac85b1d64.png,7.917,7.5,,7.83,7.5,7.33,7.67,7.33,7.83,7.17,7.67,,,,
7fffb8f66a8d45da89e4f6b468923cc1.png,4.917,5.33,,4.33,4,5,4.5,5.5,4.17,5,4.5,,,,
7b3b6a2db0754de1b00d2e9595d7764c.png,7.5,7.17,,7,6.67,6.83,6.83,7.83,7,7.17,6.67,,,,
79b3ba8c5b43427ebf4e1b247d122c42.png,7.5,7.33,,7.33,7.67,7.17,7.33,7.33,7.67,7.33,7.17,,,,
7781df4756cf4b148e4532aede94889b.png,7.417,7.17,,6.83,7,6.83,7,7.33,7.17,7,7.17,,,,
777ee551a0b44a5993b2d0f5e2016dd6.png,7.333,7.17,,6.5,6.33,6.83,6.17,6.5,6.83,6.83,6.5,,,,
774cc3c81261424cb50f3d4e5b38e993.jpg,4.75,5.67,,4.67,4.5,4.67,4,4.17,4.33,5,4.83,,,,
761c8eca052f424c84527e1210428253.png,7.667,7.5,,7.33,7,7.33,6.83,7.33,7.67,7.17,6.67,,,,
75db60f7177b43d6b49431ed897b6434.png,6.833,7,,6.67,6.5,6.33,6.83,7,6.67,6.83,6.67,,,,
74b6ea125f58495689ea0b10997bad06.png,7.083,6.67,,6.83,6.83,6.67,7,6.67,7,6.83,6.83,,,,
6f0dce74c8cc48929ad26206f5faf0ca.png,6.583,6.67,,6.17,5.83,6.33,6.33,6,6.17,6.5,6.33,,,,
6ee878bd21754d848e910bc21de106dc.png,6.917,6.83,,6.5,6.83,7,6,6.67,6.33,6.5,6.67,,,,
6d5dc0617022460bafd15cf555864645.png,6.333,6.17,,5.83,5.5,5.83,5.83,6.33,6.83,5.83,5.67,,,,
6c8818bf9d9440a595858e170486a200.png,6.75,7,,7.17,6.33,6.33,6.5,6.67,6.5,6.67,6.5,,,,
6b32c2ddd144478ebef4e82a9d769ef6.png,2.5,3.67,,2.33,2.5,3.33,2.5,2.5,3,2.67,2.33,,,,
6b0886592484490084d1d2c35cd25e9b.png,7,6.67,,6.5,6,6.5,6.33,7,7,6.17,6.33,,,,
65cd6895ca874205a064549b501c7ee7.png,7.25,7.33,,7,7,6.5,6.83,7,7.33,6.83,6.83,,,,
6487a7eb4f594e2ba80d4168dca507e1.png,6.667,7,,6.33,6.67,6.33,6.17,6.67,7,6.5,6.33,,,,
625ebf9b36c24f0aa3c4e08a57b498dc.png,7.25,7,,6.83,6.5,6.33,6.83,6.67,7.33,7.17,6.83,,,,
61cb69e0bc8d4b74a0b50ef77bbc6922.png,2.917,4.33,,3.17,2.83,3.33,3,2.83,2.83,3.83,3.17,,,,
603a7b9533da4110864ee707f8dd6113.png,6.75,6.67,,6.83,6.67,6.33,6.67,7.17,7,6.83,6.33,,,,
5e243bc860ce4a7ab16ef5b5538c380b.png,8.167,8,,8,7.67,8.17,7.33,7.5,8.5,7.67,7.67,,,,
5ca6b14c7ad44fd1b5d92143269b9ccd.png,3.167,4,,3.5,3.5,3.83,3.33,3.5,3.17,3.67,3.33,,,,
5c987d7cba054e41a3a1418af220f3c4.png,7.333,6.83,,6.83,7.5,7.17,6.5,7.17,7.5,7.33,6.83,,,,
5c943304fa3e4c74a1b532476844696a.jpg,8.083,7.5,,7.33,7.5,7.33,7.5,7.5,8,7.33,7,,,,
5b928456c760402983580212921652af.png,6.083,6.5,,6,5.83,6.5,6.33,6.33,6,6,6,,,,
5967db83c57445abb28a2e1db536c8fc.png,7.5,7.67,,7.33,7,7.5,7.5,7.5,7.33,7.33,6.83,,,,
57f568bd6f3948f7a7ee8a4f844845a8.png,8.083,7.83,,7.83,8.17,7.83,7.5,7.83,7.83,8,7.17,,,,
561c2569acea4bf6830b8b3fe19f6a92.png,3.167,4.17,,3.5,3,3.33,3.33,3.33,3.17,3.5,3.17,,,,
554fa6f3ee6f44c89e593979f670d0b1.jpg,3.917,4.83,,3.83,3.5,3.83,3.5,3.5,3.67,3.67,4,,,,
549c23c2d6ff49309851bf18a60dc564.png,7.417,7.33,,7,7.17,6.67,6.83,7.17,7.67,7.17,7.67,,,,
5456102df27d46fc8fcd61357c7492c9.png,7.75,7.83,,7.33,7.33,7.33,7.5,7.83,7.83,7.83,7.5,,,,
53d8dccf1a7145729b77b481e0a12edf.png,6.833,6.5,,6.67,6.5,6,6.33,7,7,6.5,6.83,,,,
537ee47cfab34716b142aa6e2bced080.png,2.667,3.33,,2.67,2.5,3,2.83,2.5,2.5,3,2.67,,,,
535a2dd04b5543758f3edc01b34e877b.png,7.417,7.33,,7.5,7.83,7,7.33,7.67,7.5,7.5,7.33,,,,
52546d5c0db7438ea56e4d5727e7703b.png,6.417,6.83,,6.17,6.67,6.33,6.5,7,6.67,6.5,6.5,,,,
4a5ae3ff242d4bedb96dc66e1e8df2bc.png,7.083,6.67,,7.17,7.17,7.33,7.33,7,7,7,7,,,,
495bbf4cbc8b4741b337325c3f58658d.png,7.333,7.17,,7.5,7,7,7.17,7.33,7.33,7.5,6.83,,,,
483d7603a3dd4132b544c15968246c83.png,7.583,7.33,,7.33,7,6.83,7,7.33,7.67,7,7,,,,
470d5449bba14eec8d8ecd10d0cf4927.jpg,3.167,3.83,,3,3.17,2.83,2.83,3,3,3,2.83,,,,
44ec69d5bf524082814fc3cfcbeb407a.png,7.583,7.5,,7.5,7.5,7.33,7.33,7.33,7.5,7.67,7.33,,,,
44713eb844364fb89fdd43f08c3c9df6.png,7.667,7.33,,7.17,7.33,7.17,7.17,6.67,7.33,7.33,7.5,,,,
419481d7010b4e71bbb1916d753c72be.png,6.75,6.5,,6.33,6.17,6.33,6.5,7,7.5,6.5,6.67,,,,
41387d089fe84843ab9fbad594d4d296.png,6.417,6.17,,6.83,6.5,6.33,6.67,7,7.17,6.67,6.5,,,,
4083b68f66fc4deb80d3c2d5a87aaac9.png,7.667,7.5,,7.5,7.5,7.33,7.67,7.5,7.67,7.33,7.33,,,,
3c25a09482ba4673b2554fb43af36810.png,7.083,7.17,,6.67,7,6.33,5.83,6.5,6.17,6.83,6.5,,,,
3be2d8f8addc493780b8678d39c9f2fc.png,7.667,6.83,,7.5,7.5,7,6.67,7.17,7.83,7.33,7.17,,,,
3b55f4fc635841e7ab3c5339846353e9.png,8.25,7.83,,8.17,8,7.33,7.83,8.17,8.17,8.17,7.83,,,,
3a9854ccc1b947f8b0a19fef520d48ae.png,7.333,7.17,,7.17,7,6.67,6.5,6.67,6.5,7.5,7.67,,,,
3a22a1b7a5e142e99ace94780890c84e.jpg,3,3.67,,3.5,3,3,3.17,3,2.83,3.67,3.33,,,,
3399c3a0c562496287b0915d9ffa405f.png,6.417,6.67,,6.5,6.83,6.5,6.33,6.5,6.5,6.17,6.5,,,,
337c6d80c5e946eab08f2da0d72c24b3.jpg,7.833,7.83,,7.83,7.5,7.17,7.33,7.83,7.67,7.5,7.33,,,,
32de75f588c3417e95d8fe62634a5e75.png,7.667,7.5,,7.67,7.17,7.33,7,7.33,7.33,7.17,7.17,,,,
31921999848e4e6899267a7e6cb2af88.png,6.667,7,,6.83,6.83,6.17,6.17,6.5,6.17,6.5,6.5,,,,
2f3362e84b8f46a0bf716ab46b88031a.png,6.667,6.5,,6.5,6.33,6.33,6.67,6.67,7,6.67,6.5,,,,
2ea207986f8848669c3135f4fc62ac01.png,7.583,7.5,,7.33,7,7.5,7,7.5,8,7.33,7.33,,,,
2ccbb944a3d34202bf9f937933c2eabf.png,7.917,7.83,,7.83,8.17,7.83,7.83,7.83,8,8,7.33,,,,
29217b53db5749d593ffa446e7f98357.png,7.333,7,,6.83,7.33,7.17,6.67,7,7.33,6.83,7.33,,,,
25146f9e7b364d63822c3156e23d0128.png,3.667,4.33,,3.83,3.33,3.5,3.33,3.67,3.17,4,3.33,,,,
248ade9f930c4ac0ac6004c311190b63.png,3.583,4.17,,3.5,3,3.5,3.17,3.17,3.33,3.33,3,,,,
237fd30dfd7e4c64980b9687013afac4.png,6.083,6.5,,6.17,6.17,6,6.5,6.33,6.17,6.33,6.33,,,,
2371fde378824d968047ba66ad158bc5.png,7.667,7.17,,7,7,7.33,6.67,6.83,7.83,7.17,7,,,,
2322c44e123d4d0b973c03acaa397a13.png,3.333,4,,3.5,3.33,2.83,2.83,3,3.17,3.33,3.17,,,,
22dace1f78164b14a13cfb6ad64427b6.png,8,7.67,,7.17,7.5,7.33,7.67,7.33,7.67,7.17,7.83,,,,
22c6bd5be3ce4aa6ab7c515117441792.png,6.833,7,,6.5,6.5,6.5,6.67,6.67,6.67,6.5,6.67,,,,
1d4358e3ac4f4c239f9d6903088b6bb3.png,6.25,6.17,,6.5,6.17,5.83,6.5,6.33,6.17,5.67,5.67,,,,
1ac9112b32684b7984e6500a9a297a23.png,3.75,4.83,,3.67,4.17,3.33,3.83,3.5,3.5,3.83,3.83,,,,
192693ab31f14b55be43ff64a2c69f29.png,3,3.5,,2.5,2.67,2.67,2.83,2.67,2.83,2.67,3,,,,
17f28fd45a154df98c4050cc49a4a226.jpg,5.25,5.5,,5,5.17,5.17,4.5,4.33,5.17,4.83,4.67,,,,
1329001be7004958a899c228a389a6c2.png,4.667,5.33,,5,4.67,4.33,4.83,4.33,4.67,5.67,4.5,,,,
12993c4fce734bd4bf38a4e19a73f263.png,6.583,6.5,,6.33,6.67,6.17,6.5,6.67,6.83,7,6.5,,,,
127084353ffe4810b3967d0efc40a551.png,7.5,6.83,,7.17,7,7,6.83,6.5,7.67,7.5,7.33,,,,
126d1f1ab21d4118b9ead4bf37950e27.png,3.5,4,,4,3.5,3.33,3.17,3.5,3.17,3.33,3.17,,,,
108ca4e5497746e29ec7d590a7d0a9dd.png,7.667,7.67,,7.33,7.33,7.33,7.5,7,7.5,7.5,7.5,,,,
0b4ea5ac60f24caca4ea05129c3e987d.jpg,3.167,3.83,,3.33,2.83,2.83,3,2.83,2.83,3,2.83,,,,
0a80f36b823e416f895244c6b7e4e851.png,6.5,6.33,,6.67,7.17,6.5,6.5,6.83,7,6.83,6.33,,,,
